country,year,Maternity_weeks,Maternity_prebirth,Maternity_postbirth,Parental_protected,Parental_paid,Parental_paid_long,Homecare_protected,Homecare_paid,Total_Protected,Total_paid,Total_paid_long,Patleave,Patleave_paid,Father_specific_Parleave,Father_specific_Parleave_paid,Total_Father_specific,Total_Father_specific_paid
Luxembourg,2020,20,8,12,26,26,..,..,..,46,46,..,2,2,26,26,28,28
Luxembourg,2021,20,8,12,26,26,..,..,..,46,46,..,2,2,26,26,28,28
Luxembourg,2022,20,8,12,26,26,..,..,..,46,46,..,2,2,26,26,28,28
Luxembourg,2023,20,8,12,26,26,..,..,..,46,46,..,2,2,26,26,28,28
Luxembourg,2024,20,8,12,26,26,..,..,..,46,46,..,2,2,26,26,28,28
Luxembourg,2025,20,8,12,26,26,..,..,..,46,46,..,2,2,26,26,28,28
Mexico,1970,4.333333333333333,0,4,0,0,..,..,..,4.333333333333333,4.333333333333333,..,0,0,0,0,0,0
Mexico,1971,4.333333333333333,0,4,0,0,..,..,..,4.333333333333333,4.333333333333333,..,0,0,0,0,0,0
Mexico,1972,4.333333333333333,0,4,0,0,..,..,..,4.333333333333333,4.333333333333333,..,0,0,0,0,0,0
Mexico,1973,4.333333333333333,0,4,0,0,..,..,..,4.333333333333333,4.333333333333333,..,0,0,0,0,0,0
Mexico,1974,4.333333333333333,0,4,0,0,..,..,..,4.333333333333333,4.333333333333333,..,0,0,0,0,0,0
Mexico,1975,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,1976,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,1977,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,1978,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,1979,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,1980,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,1981,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,1982,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,1983,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,1984,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,1985,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,1986,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,1987,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,1988,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,1989,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,1990,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,1991,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,1992,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,1993,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,1994,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,1995,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,1996,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,1997,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,1998,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,1999,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,2000,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,2001,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,2002,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,2003,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,2004,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,2005,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,2006,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,2007,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,2008,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,2009,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,2010,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,2011,12,6,6,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Mexico,2012,12,6,6,0,0,..,..,..,12,12,..,1,1,0,0,1,1
Mexico,2013,12,6,6,0,0,..,..,..,12,12,..,1,1,0,0,1,1
Mexico,2014,12,6,6,0,0,..,..,..,12,12,..,1,1,0,0,1,1
Mexico,2015,12,6,6,0,0,..,..,..,12,12,..,1,1,0,0,1,1
Mexico,2016,12,6,6,0,0,..,..,..,12,12,..,1,1,0,0,1,1
Mexico,2017,12,6,6,0,0,..,..,..,12,12,..,1,1,0,0,1,1
Mexico,2018,12,6,6,0,0,..,..,..,12,12,..,1,1,0,0,1,1
Mexico,2019,12,6,6,0,0,..,..,..,12,12,..,1,1,0,0,1,1
Mexico,2020,12,6,6,0,0,..,..,..,12,12,..,1,1,0,0,1,1
Mexico,2021,12,6,6,0,0,..,..,..,12,12,..,1,1,0,0,1,1
Mexico,2022,12,6,6,0,0,..,..,..,12,12,..,1,1,0,0,1,1
Mexico,2023,12,6,6,0,0,..,..,..,12,12,..,1,1,0,0,1,1
Mexico,2024,12,6,6,0,0,..,..,..,12,12,..,1,1,0,0,1,1
Mexico,2025,12,6,6,0,0,..,..,..,12,12,..,1,1,0,0,1,1
Netherlands,1970,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Netherlands,1971,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Netherlands,1972,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Netherlands,1973,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Netherlands,1974,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Netherlands,1975,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Netherlands,1976,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Netherlands,1977,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Netherlands,1978,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Netherlands,1979,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Netherlands,1980,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Netherlands,1981,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Netherlands,1982,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Netherlands,1983,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Netherlands,1984,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Netherlands,1985,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Netherlands,1986,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Netherlands,1987,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Netherlands,1988,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Netherlands,1989,12,0,12,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Netherlands,1990,16,4,12,0,0,..,..,..,16,16,..,0,0,0,0,0,0
Netherlands,1991,16,4,12,13,0,..,..,..,29,16,..,0,0,13,0,13,0
Netherlands,1992,16,4,12,13,0,..,..,..,29,16,..,0,0,13,0,13,0
Netherlands,1993,16,4,12,13,0,..,..,..,29,16,..,0,0,13,0,13,0
Netherlands,1994,16,4,12,13,0,..,..,..,29,16,..,0,0,13,0,13,0
Netherlands,1995,16,4,12,13,0,..,..,..,29,16,..,0,0,13,0,13,0
Netherlands,1996,16,4,12,13,0,..,..,..,29,16,..,0,0,13,0,13,0
Netherlands,1997,16,4,12,13,0,..,..,..,29,16,..,0,0,13,0,13,0
Netherlands,1998,16,4,12,13,0,..,..,..,29,16,..,0,0,13,0,13,0
Netherlands,1999,16,4,12,13,0,..,..,..,29,16,..,0,0,13,0,13,0
Netherlands,2000,16,4,12,13,0,..,..,..,29,16,..,0,0,13,0,13,0
Netherlands,2001,16,4,12,13,0,..,..,..,29,16,..,0,0,13,0,13,0
Netherlands,2002,16,4,12,13,0,..,..,..,29,16,..,0.4,0.4,13,0,13.4,0.4
Netherlands,2003,16,4,12,13,0,..,..,..,29,16,..,0.4,0.4,13,0,13.4,0.4
Netherlands,2004,16,4,12,13,0,..,..,..,29,16,..,0.4,0.4,13,0,13.4,0.4
Netherlands,2005,16,4,12,13,0,..,..,..,29,16,..,0.4,0.4,13,0,13.4,0.4
Netherlands,2006,16,4,12,13,0,..,..,..,29,16,..,0.4,0.4,13,0,13.4,0.4
Netherlands,2007,16,4,12,13,0,..,..,..,29,16,..,0.4,0.4,13,0,13.4,0.4
Netherlands,2008,16,4,12,13,0,..,..,..,29,16,..,0.4,0.4,13,0,13.4,0.4
Netherlands,2009,16,6,10,26,26,..,..,..,42,42,..,0.4,0.4,26,26,26.4,26.4
Netherlands,2010,16,6,10,26,26,..,..,..,42,42,..,0.4,0.4,26,26,26.4,26.4
Netherlands,2011,16,6,10,26,26,..,..,..,42,42,..,0.4,0.4,26,26,26.4,26.4
Netherlands,2012,16,6,10,26,26,..,..,..,42,42,..,0.4,0.4,26,26,26.4,26.4
Netherlands,2013,16,6,10,26,26,..,..,..,42,42,..,0.4,0.4,26,26,26.4,26.4
Netherlands,2014,16,6,10,26,26,..,..,..,42,42,..,0.4,0.4,26,26,26.4,26.4
Netherlands,2015,16,6,10,26,0,..,..,..,42,16,..,0.4,0.4,26,0,26.4,0.4
Netherlands,2016,16,6,10,26,0,..,..,..,42,16,..,0.4,0.4,26,0,26.4,0.4
Netherlands,2017,16,6,10,26,0,..,..,..,42,16,..,0.4,0.4,26,0,26.4,0.4
Netherlands,2018,16,6,10,26,0,..,..,..,42,16,..,0.4,0.4,26,0,26.4,0.4
Netherlands,2019,16,6,10,26,0,..,..,..,42,16,..,1,1,26,0,27,1
Netherlands,2020,16,6,10,26,0,..,..,..,42,16,..,1,1,26,0,27,1
Netherlands,2021,16,6,10,26,0,..,..,..,42,16,..,6,6,26,0,32,6
Netherlands,2022,16,6,10,26,9,..,..,..,42,16,..,6,6,26,0,32,6
Netherlands,2023,16,6,10,26,9,0,0,0,42,25,..,6,6,26,9,32,15
Netherlands,2024,16,6,10,26,9,0,0,0,42,25,..,6,6,26,9,32,15
Netherlands,2025,16,6,10,26,9,0,0,0,42,25,..,6,6,26,9,32,15
New Zealand,1970,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
New Zealand,1971,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
New Zealand,1972,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
New Zealand,1973,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
New Zealand,1974,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
New Zealand,1975,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
New Zealand,1976,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
New Zealand,1977,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
New Zealand,1978,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
New Zealand,1979,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
New Zealand,1980,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
New Zealand,1981,26,6,20,0,0,..,..,..,26,0,..,0,0,0,0,0,0
New Zealand,1982,26,6,20,0,0,..,..,..,26,0,..,0,0,0,0,0,0
New Zealand,1983,26,6,20,0,0,..,..,..,26,0,..,0,0,0,0,0,0
New Zealand,1984,26,6,20,0,0,..,..,..,26,0,..,0,0,0,0,0,0
New Zealand,1985,26,6,20,0,0,..,..,..,26,0,..,0,0,0,0,0,0
New Zealand,1986,26,6,20,0,0,..,..,..,26,0,..,0,0,0,0,0,0
New Zealand,1987,26,6,20,0,0,..,..,..,26,0,..,0,0,0,0,0,0
New Zealand,1988,26,6,20,26,0,..,..,..,52,0,..,2,0,0,0,2,0
New Zealand,1989,26,6,20,26,0,..,..,..,52,0,..,2,0,0,0,2,0
New Zealand,1990,26,6,20,26,0,..,..,..,52,0,..,2,0,0,0,2,0
New Zealand,1991,26,6,20,26,0,..,..,..,52,0,..,2,0,0,0,2,0
New Zealand,1992,26,6,20,26,0,..,..,..,52,0,..,2,0,0,0,2,0
New Zealand,1993,26,6,20,26,0,..,..,..,52,0,..,2,0,0,0,2,0
New Zealand,1994,26,6,20,26,0,..,..,..,52,0,..,2,0,0,0,2,0
New Zealand,1995,26,6,20,26,0,..,..,..,52,0,..,2,0,0,0,2,0
New Zealand,1996,26,6,20,26,0,..,..,..,52,0,..,2,0,0,0,2,0
New Zealand,1997,26,6,20,26,0,..,..,..,52,0,..,2,0,0,0,2,0
New Zealand,1998,26,6,20,26,0,..,..,..,52,0,..,2,0,0,0,2,0
New Zealand,1999,26,6,20,26,0,..,..,..,52,0,..,2,0,0,0,2,0
New Zealand,2000,26,6,20,26,0,..,..,..,52,0,..,2,0,0,0,2,0
New Zealand,2001,26,6,20,26,0,..,..,..,52,0,..,2,0,0,0,2,0
New Zealand,2002,26,6,20,26,0,..,..,..,52,0,..,2,0,0,0,2,0
New Zealand,2003,12,6,6,40,0,..,..,..,52,12,..,2,0,0,0,2,0
New Zealand,2004,12,6,6,40,0,..,..,..,52,12,..,2,0,0,0,2,0
New Zealand,2005,13,6,7,39,0,..,..,..,52,13,..,2,0,0,0,2,0
New Zealand,2006,13,6,7,39,0,..,..,..,52,13,..,2,0,0,0,2,0
New Zealand,2007,14,6,8,38,0,..,..,..,52,14,..,2,0,0,0,2,0
New Zealand,2008,14,6,8,38,0,..,..,..,52,14,..,2,0,0,0,2,0
New Zealand,2009,14,6,8,38,0,..,..,..,52,14,..,2,0,0,0,2,0
New Zealand,2010,14,6,8,38,0,..,..,..,52,14,..,2,0,0,0,2,0
New Zealand,2011,14,6,8,38,0,..,..,..,52,14,..,2,0,0,0,2,0
New Zealand,2012,14,6,8,38,0,..,..,..,52,14,..,2,0,0,0,2,0
New Zealand,2013,14,6,8,38,0,..,..,..,52,14,..,2,0,0,0,2,0
New Zealand,2014,14,6,8,38,0,..,..,..,52,14,..,2,0,0,0,2,0
New Zealand,2015,16,6,10,36,0,..,..,..,52,16,..,2,0,0,0,2,0
New Zealand,2016,18,6,12,34,0,..,..,..,52,18,..,2,0,0,0,2,0
New Zealand,2017,18,6,12,34,0,..,..,..,52,18,..,2,0,0,0,2,0
New Zealand,2018,18,6,12,34,0,..,..,..,52,18,..,2,0,0,0,2,0
New Zealand,2019,22,6,16,30,0,..,..,..,52,22,..,2,0,0,0,2,0
New Zealand,2020,22,6,16,30,0,..,..,..,52,22,..,2,0,0,0,2,0
New Zealand,2021,26,6,20,26,0,..,..,..,52,26,..,2,0,0,0,2,0
New Zealand,2022,26,6,20,26,0,..,..,..,52,26,..,2,0,0,0,2,0
New Zealand,2023,26,6,20,26,0,..,..,..,52,26,..,2,0,0,0,2,0
New Zealand,2024,26,6,20,26,0,..,..,..,52,26,..,2,0,0,0,2,0
New Zealand,2025,26,6,20,26,0,..,..,..,52,26,..,2,0,0,0,2,0
Norway,1970,12,0,12,0,0,..,..,..,12,12,12,0,0,0,0,0,0
Norway,1971,12,0,12,0,0,..,..,..,12,12,12,0,0,0,0,0,0
Norway,1972,12,0,12,0,0,..,..,..,12,12,12,0,0,0,0,0,0
Norway,1973,12,0,12,0,0,..,..,..,12,12,12,0,0,0,0,0,0
Norway,1974,12,0,12,0,0,..,..,..,12,12,12,0,0,0,0,0,0
Norway,1975,12,0,12,0,0,..,..,..,12,12,12,0,0,0,0,0,0
Norway,1976,12,0,12,0,0,..,..,..,12,12,12,0,0,0,0,0,0
Norway,1977,12,0,12,0,0,..,..,..,12,12,12,0,0,0,0,0,0
Norway,1978,6,0,6,12,12,..,52,0,70,18,18,2,0,52,0,54,0
Norway,1979,6,0,6,12,12,..,52,0,70,18,18,2,0,52,0,54,0
Norway,1980,6,0,6,12,12,..,52,0,70,18,18,2,0,52,0,54,0
Norway,1981,6,0,6,12,12,..,52,0,70,18,18,2,0,52,0,54,0
Norway,1982,6,0,6,12,12,..,52,0,70,18,18,2,0,52,0,54,0
Norway,1983,6,0,6,12,12,..,52,0,70,18,18,2,0,52,0,54,0
Norway,1984,6,0,6,12,12,..,52,0,70,18,18,2,0,52,0,54,0
Norway,1985,6,0,6,12,12,..,52,0,70,18,18,2,0,52,0,54,0
Norway,1986,6,0,6,12,12,..,52,0,70,18,18,2,0,52,0,54,0
Norway,1987,6,0,6,14,14,..,52,0,72,20,20,2,0,52,0,54,0
Norway,1988,6,0,6,14,14,..,52,0,72,20,20,2,0,52,0,54,0
Norway,1989,6,0,6,18,18,24,52,0,76,24,30,2,0,52,0,54,0
Norway,1990,6,0,6,22,22,29,52,0,80,28,35,2,0,52,0,54,0
Norway,1991,6,0,6,22,22,29,52,0,80,28,35,2,0,52,0,54,0
Norway,1992,8,2,6,27,27,35,52,0,87,35,43,2,0,52,0,54,0
Norway,1993,9,3,6,29,29,39,52,0,90,38,48,2,0,56,4,58,4
Norway,1994,9,3,6,29,29,39,52,0,90,38,48,2,0,56,4,58,4
Norway,1995,9,3,6,29,29,39,52,0,90,38,48,2,0,56,4,58,4
Norway,1996,9,3,6,29,29,39,52,0,90,38,48,2,0,56,4,58,4
Norway,1997,9,3,6,29,29,39,52,0,90,38,48,2,0,56,4,58,4
Norway,1998,9,3,6,29,29,39,52,0,90,38,48,2,0,56,4,58,4
Norway,1999,9,3,6,29,29,39,52,104,90,142,152,2,0,56,4,58,4
Norway,2000,9,3,6,29,29,39,52,104,90,142,152,2,0,56,4,58,4
Norway,2001,9,3,6,29,29,39,52,104,90,142,152,2,0,56,4,58,4
Norway,2002,9,3,6,29,29,39,52,104,90,142,152,2,0,56,4,58,4
Norway,2003,9,3,6,29,29,39,52,104,90,142,152,2,0,56,4,58,4
Norway,2004,9,3,6,29,29,39,52,104,90,142,152,2,0,56,4,58,4
Norway,2005,9,3,6,29,29,39,52,104,90,142,152,2,0,57,5,59,5
Norway,2006,9,3,6,29,29,39,52,99.6666,90,137.66660000000002,147.66660000000002,2,0,58,6,60,6
Norway,2007,9,3,6,29,29,39,52,99.6666,90,137.66660000000002,147.66660000000002,2,0,58,6,60,6
Norway,2008,9,3,6,29,29,39,52,99.6666,90,137.66660000000002,147.66660000000002,2,0,58,6,60,6
Norway,2009,9,3,6,27,27,37,52,99.6666,88,135.66660000000002,145.66660000000002,2,0,62,10,64,10
Norway,2010,9,3,6,27,27,37,52,99.6666,88,135.66660000000002,145.66660000000002,2,0,62,10,64,10
Norway,2011,9,3,6,26,26,36,52,99.6666,87,134.66660000000002,144.66660000000002,2,0,64,12,66,12
Norway,2012,9,3,6,26,26,36,52,99.6666,87,134.66660000000002,144.66660000000002,2,0,64,12,66,12
Norway,2013,9,3,6,26,26,36,52,52,87,87,97,2,0,64,12,66,12
Norway,2014,17,3,14,18,18,28,52,52,87,87,97,2,0,66,14,68,14
Norway,2015,13,3,10,26,26,36,52,52,91,91,101,2,0,62,10,64,10
Norway,2016,13,3,10,26,26,36,52,52,91,91,101,2,0,62,10,64,10
Norway,2017,13,3,10,26,26,36,52,52,91,91,101,2,0,62,10,64,10
Norway,2018,13,3,10,26,26,36,52,52,91,91,101,2,0,62,10,64,10
Norway,2019,18,3,15,16,16,18,52,52,86,86,88,2,0,67,15,69,15
Norway,2020,18,3,15,16,16,18,52,52,86,86,88,2,0,67,15,69,15
Norway,2021,18,3,15,16,16,18,52,52,86,86,88,2,0,67,15,69,15
Norway,2022,18,3,15,16,16,18,52,52,86,86,88,2,0,67,15,69,15
Norway,2023,18,3,15,16,16,18,52,52,86,86,88,2,0,67,15,69,15
Norway,2024,18,3,15,16,16,18,52,52,86,86,88,2,0,67,15,69,15
Norway,2025,18,3,15,16,16,18,52,52,86,86,88,2,0,67,15,69,15
Poland,1970,12,2,10,52,0,..,..,..,64,12,12,0,0,0,0,0,0
Poland,1971,12,2,10,52,0,..,..,..,64,12,12,0,0,0,0,0,0
Poland,1972,12,2,10,156,0,..,..,..,168,12,12,0,0,0,0,0,0
Poland,1973,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,1974,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,1975,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,1976,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,1977,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,1978,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,1979,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,1980,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,1981,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,1982,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,1983,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,1984,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,1985,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,1986,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,1987,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,1988,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,1989,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,1990,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,1991,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,1992,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,1993,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,1994,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,1995,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,1996,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,1997,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,1998,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,1999,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,2000,20,4,16,156,0,..,..,..,176,20,20,0,0,0,0,0,0
Poland,2001,26,4,22,156,0,..,..,..,182,26,26,0,0,0,0,0,0
Poland,2002,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,2003,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,2004,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,2005,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,2006,16,2,14,156,0,..,..,..,172,16,16,0,0,0,0,0,0
Poland,2007,18,2,16,156,0,..,..,..,174,18,18,0,0,0,0,0,0
Poland,2008,18,2,16,156,0,..,..,..,174,18,18,0,0,0,0,0,0
Poland,2009,20,2,18,156,0,..,..,..,176,20,20,0,0,0,0,0,0
Poland,2010,22,2,20,156,0,..,..,..,178,22,22,1,1,0,0,1,1
Poland,2011,22,2,20,156,0,..,..,..,178,22,22,1,1,0,0,1,1
Poland,2012,24,2,22,156,0,..,..,..,180,24,24,2,2,0,0,2,2
Poland,2013,26,6,20,182,26,..,..,..,208,52,52,2,2,0,0,2,2
Poland,2014,26,6,20,177.6667,26,..,..,..,203.6667,52,52,2,2,4.33,0,6.33,2
Poland,2015,26,6,20,177.6667,26,..,..,..,203.6667,52,52,2,2,4.33,0,6.33,2
Poland,2016,20,6,14,183.6667,32,..,..,..,203.6667,52,52,2,2,4.33,0,6.33,2
Poland,2017,20,6,14,183.6667,32,..,..,..,203.6667,52,52,2,2,4.33,0,6.33,2
Poland,2018,20,6,14,183.6667,32,..,..,..,203.6667,52,52,2,2,4.33,0,6.33,2
Poland,2019,20,6,14,183.6667,32,..,..,..,203.6667,52,52,2,2,4.33,0,6.33,2
Poland,2020,20,6,14,183.6667,32,..,..,..,203.6667,52,52,2,2,4.33,0,6.33,2
Poland,2021,20,6,14,183.6667,32,..,..,..,203.6667,52,52,2,2,4.33,0,6.33,2
Poland,2022,20,6,14,183.6667,32,..,..,..,203.6667,52,52,2,2,4.33,0,6.33,2
Poland,2023,20,6,14,183.67,32,..,..,..,203.6667,52,53,2,2,13.33,9,15.33,11
Poland,2024,20,6,14,183.67,32,..,..,..,203.6667,52,53,2,2,13.33,9,15.33,11
Poland,2025,20,6,14,183.67,32,..,..,..,203.6667,52,53,2,2,13.33,9,15.33,11
Portugal,1970,9,4.3,4.7,0,0,..,..,..,9,9,9,0,0,0,0,0,0
Portugal,1971,9,4.3,4.7,0,0,..,..,..,9,9,9,0,0,0,0,0,0
Portugal,1972,9,4.3,4.7,0,0,..,..,..,9,9,9,0,0,0,0,0,0
Portugal,1973,9,4.3,4.7,0,0,..,..,..,9,9,9,0,0,0,0,0,0
Portugal,1974,9,4.3,4.7,0,0,..,..,..,9,9,9,0,0,0,0,0,0
Portugal,1975,9,4.3,4.7,0,0,..,..,..,9,9,9,0,0,0,0,0,0
Portugal,1976,12.857142857142858,4.285714285714286,8.571428571428573,0,0,..,..,..,12.857142857142858,12.857142857142858,12.857142857142858,0,0,0,0,0,0
Portugal,1977,12.857142857142858,4.285714285714286,8.571428571428573,0,0,..,..,..,12.857142857142858,12.857142857142858,12.857142857142858,0,0,0,0,0,0
Portugal,1978,12.857142857142858,4.285714285714286,8.571428571428573,0,0,..,..,..,12.857142857142858,12.857142857142858,12.857142857142858,0,0,0,0,0,0
Portugal,1979,12.857142857142858,4.285714285714286,8.571428571428573,0,0,..,..,..,12.857142857142858,12.857142857142858,12.857142857142858,0,0,0,0,0,0
Portugal,1980,12.857142857142858,4.285714285714286,8.571428571428573,0,0,..,..,..,12.857142857142858,12.857142857142858,12.857142857142858,0,0,0,0,0,0
Portugal,1981,12.857142857142858,4.285714285714286,8.571428571428573,0,0,..,..,..,12.857142857142858,12.857142857142858,12.857142857142858,0,0,0,0,0,0
Portugal,1982,12.857142857142858,4.285714285714286,8.571428571428573,0,0,..,..,..,12.857142857142858,12.857142857142858,12.857142857142858,0,0,0,0,0,0
Portugal,1983,12.857142857142858,4.285714285714286,8.571428571428573,0,0,..,..,..,12.857142857142858,12.857142857142858,12.857142857142858,0,0,0,0,0,0
Portugal,1984,12.857142857142858,4.285714285714286,8.571428571428573,0,0,..,104,..,116.85714285714286,12.857142857142858,12.857142857142858,0,0,0,0,0,0
Portugal,1985,12.857142857142858,4.285714285714286,8.571428571428573,0,0,..,104,..,116.85714285714286,12.857142857142858,12.857142857142858,0,0,0,0,0,0
Portugal,1986,12.857142857142858,4.285714285714286,8.571428571428573,0,0,..,104,..,116.85714285714286,12.857142857142858,12.857142857142858,0,0,0,0,0,0
Portugal,1987,12.857142857142858,4.285714285714286,8.571428571428573,0,0,..,104,..,116.85714285714286,12.857142857142858,12.857142857142858,0,0,0,0,0,0
Portugal,1988,12.857142857142858,4.285714285714286,8.571428571428573,0,0,..,104,..,116.85714285714286,12.857142857142858,12.857142857142858,0,0,0,0,0,0
Portugal,1989,12.857142857142858,4.285714285714286,8.571428571428573,0,0,..,104,..,116.85714285714286,12.857142857142858,12.857142857142858,0,0,0,0,0,0
